Region,Delivery_Mode,Supplier,traffic_congestion_level,port_congestion_level,weather_condition_severity,fuel_consumption_rate,driver_behavior_score,fatigue_monitoring_score,supplier_reliability_score,Disruption,Weather_Conditions_Rainy,Weather_Conditions_Snowy,Weather_Conditions_Sunny,Is_Business_Day,Is_Holiday,Is_Working_Day,Week_Of_Year,Quarter,Is_Weekend,Delivery_Duration,traffic_congestion_level_rolling_mean_3,traffic_congestion_level_rolling_std_3,port_congestion_level_rolling_mean_3,port_congestion_level_rolling_std_3,supplier_reliability_score_rolling_mean_3,supplier_reliability_score_rolling_std_3,traffic_congestion_level_rolling_mean_7,traffic_congestion_level_rolling_std_7,port_congestion_level_rolling_mean_7,port_congestion_level_rolling_std_7,supplier_reliability_score_rolling_mean_7,supplier_reliability_score_rolling_std_7,traffic_congestion_level_expanding_mean,port_congestion_level_expanding_mean,supplier_reliability_score_expanding_mean,traffic_congestion_level_lag_1,traffic_congestion_level_lag_2,traffic_congestion_level_lag_3,traffic_congestion_level_lag_4,traffic_congestion_level_lag_5,traffic_congestion_level_lag_6,traffic_congestion_level_lag_7,port_congestion_level_lag_1,port_congestion_level_lag_2,port_congestion_level_lag_3,port_congestion_level_lag_4,port_congestion_level_lag_5,port_congestion_level_lag_6,port_congestion_level_lag_7,supplier_reliability_score_lag_1,supplier_reliability_score_lag_2,supplier_reliability_score_lag_3,supplier_reliability_score_lag_4,supplier_reliability_score_lag_5,supplier_reliability_score_lag_6,supplier_reliability_score_lag_7,Traffic_Port_Interaction
3,3,1,0.0034619756,9.297491,0.037478857,0.6875886,0.3854801,0.94412774,0.2515602,1,False,False,True,True,False,True,1,1,False,-72.0,0.10509701,0.17500924,9.601137,0.3460686,0.4759982,0.19566074,0.5865013,0.46511438,8.533388,2.2703857,0.5264114,0.2843606,0.49527073,7.1222653,0.5142819,0.3071791,0.004649959,0.9860822,0.9881593,0.9909937,0.824983,0.012545289,9.977933,9.5279875,9.551194,9.99928,7.6789703,3.7008607,3.8209612,0.61066324,0.5657711,0.33369496,0.8143175,0.9281839,0.18068872,0.56806713,0.032187685
2,1,1,0.23364373,7.0582705,0.7235825,0.6730686,0.9395953,0.98408216,0.4370068,1,False,True,False,True,False,True,1,1,False,-96.0,0.18142827,0.1584483,8.777898,1.5276093,0.43307674,0.17958376,0.5020243,0.46827143,9.013018,1.164778,0.5630283,0.24639031,0.4949761,7.1221933,0.5141949,0.0034619756,0.3071791,0.004649959,0.9860822,0.9881593,0.9909937,0.824983,9.297491,9.977933,9.5279875,9.551194,9.99928,7.6789703,3.7008607,0.2515602,0.61066324,0.5657711,0.33369496,0.8143175,0.9281839,0.18068872,1.6491206
0,3,1,0.96902394,6.8405333,0.01307168,9.864801e-05,0.7176881,0.14729276,0.25470874,1,False,False,False,True,False,True,1,1,False,-96.0,0.40204322,0.50432754,7.732098,1.3600343,0.31442526,0.1061704,0.49888575,0.46450645,8.893241,1.3527644,0.4668175,0.20863676,0.49550936,7.1218767,0.513903,0.23364373,0.0034619756,0.3071791,0.004649959,0.9860822,0.9881593,0.9909937,7.0582705,9.297491,9.977933,9.5279875,9.551194,9.99928,7.6789703,0.4370068,0.2515602,0.61066324,0.5657711,0.33369496,0.8143175,0.9281839,6.6286407
3,1,0,0.4842134,6.3263183,0.46867296,0.12867992,0.99760175,0.96738744,0.013455983,1,False,False,True,True,False,True,2,1,False,192.0,0.5622937,0.37385613,6.7417073,0.3758503,0.23505718,0.21245813,0.42689347,0.41213748,8.368532,1.550181,0.3524087,0.20588452,0.49549666,7.1209826,0.5133408,0.96902394,0.23364373,0.0034619756,0.3071791,0.004649959,0.9860822,0.9881593,6.8405333,7.0582705,9.297491,9.977933,9.5279875,9.551194,9.99928,0.25470874,0.4370068,0.2515602,0.61066324,0.5657711,0.33369496,0.8143175,3.0632882
0,2,0,0.591336,9.659553,0.13778014,0.36214137,0.7360593,0.997504,0.99859494,1,False,False,True,True,False,True,2,1,False,96.0,0.68152446,0.2546778,7.6088014,1.7945166,0.42225322,0.5134959,0.37050116,0.34429458,8.384012,1.5644345,0.44739443,0.3184287,0.49560422,7.1238317,0.5138854,0.4842134,0.96902394,0.23364373,0.0034619756,0.3071791,0.004649959,0.9860822,6.3263183,6.8405333,7.0582705,9.297491,9.977933,9.5279875,9.551194,0.013455983,0.25470874,0.4370068,0.2515602,0.61066324,0.5657711,0.33369496,5.7120414
3,1,1,0.9999783,9.7367935,0.73507065,0.31435555,0.6054906,0.9643443,0.6116697,0,False,False,False,True,False,True,1,1,False,0.0,0.69184256,0.27217558,8.574222,1.9471244,0.5412402,0.49633145,0.5126909,0.37240243,8.413842,1.5916367,0.45395136,0.321728,0.49616966,7.126761,0.513995,0.591336,0.4842134,0.96902394,0.23364373,0.0034619756,0.3071791,0.004649959,9.659553,6.3263183,6.8405333,7.0582705,9.297491,9.977933,9.5279875,0.99859494,0.013455983,0.25470874,0.4370068,0.2515602,0.61066324,0.5657711,9.736583
2,3,3,0.16704951,5.9765573,0.32818875,0.03600344,0.7946804,0.28813887,0.66117585,1,False,False,True,False,False,False,1,1,True,24.0,0.58612126,0.4164889,8.457634,2.149023,0.75714684,0.21056022,0.4926724,0.38870063,7.8422165,1.6536087,0.46116745,0.32636184,0.49580112,7.125473,0.5141598,0.9999783,0.591336,0.4842134,0.96902394,0.23364373,0.0034619756,0.3071791,9.7367935,9.659553,6.3263183,6.8405333,7.0582705,9.297491,9.977933,0.6116697,0.99859494,0.013455983,0.25470874,0.4370068,0.2515602,0.61066324,0.99838096
3,0,2,0.649537,5.9242435,0.05864691,0.2104865,0.097564,0.34916508,0.97591203,1,False,True,False,True,False,True,1,1,False,-120.0,0.6055216,0.41820523,7.2125316,2.1862316,0.74958587,0.19756103,0.58496886,0.32459676,7.360324,1.6503426,0.5646463,0.36174208,0.49597308,7.1241293,0.51467633,0.16704951,0.9999783,0.591336,0.4842134,0.96902394,0.23364373,0.0034619756,5.9765573,9.7367935,9.659553,6.3263183,6.8405333,7.0582705,9.297491,0.66117585,0.6116697,0.99859494,0.013455983,0.25470874,0.4370068,0.2515602,3.8480155
2,2,2,0.9968188,9.486881,0.9913342,0.19425578,0.075042844,0.95077753,0.556744,0,False,True,False,True,False,True,2,1,False,144.0,0.60446846,0.41671652,7.129227,2.0419555,0.7312773,0.21819972,0.69399387,0.31495085,7.707268,1.8225532,0.5817516,0.35750675,0.49653268,7.1267695,0.5147233,0.649537,0.16704951,0.9999783,0.591336,0.4842134,0.96902394,0.23364373,5.9242435,5.9765573,9.7367935,9.659553,6.3263183,6.8405333,7.0582705,0.97591203,0.66117585,0.6116697,0.99859494,0.013455983,0.25470874,0.4370068,9.456701
1,2,2,0.08391436,9.672622,0.3972265,0.13109756,0.9574112,0.9999621,0.348586,1,False,True,False,True,False,True,1,1,False,-96.0,0.5767567,0.46078342,8.361249,2.1125507,0.6270807,0.31952295,0.56754965,0.3605095,8.111853,1.9103127,0.59516263,0.34472612,0.49607217,7.1296105,0.5145379,0.9968188,0.649537,0.16704951,0.9999783,0.591336,0.4842134,0.96902394,9.486881,5.9242435,5.9765573,9.7367935,9.659553,6.3263183,6.8405333,0.556744,0.97591203,0.66117585,0.6116697,0.99859494,0.013455983,0.25470874,0.8116719
2,3,2,0.99521846,3.11772,0.929375,0.00048985134,0.8016824,0.8566787,0.42329767,1,False,False,False,True,False,True,1,1,False,168.0,0.6919839,0.52660424,7.4257407,3.7320113,0.4428759,0.10545103,0.6405504,0.391249,7.6534815,2.65136,0.65371144,0.25171936,0.49662864,7.1251383,0.5144362,0.08391436,0.9968188,0.649537,0.16704951,0.9999783,0.591336,0.4842134,9.672622,9.486881,5.9242435,5.9765573,9.7367935,9.659553,6.3263183,0.348586,0.556744,0.97591203,0.66117585,0.6116697,0.99859494,0.013455983,3.1028125
1,1,3,0.84402716,7.890669,0.8263499,0.0030912322,0.5727116,0.2155329,0.50019765,1,False,True,False,True,False,True,1,1,False,312.0,0.6410533,0.4883826,6.89367,3.3892756,0.42402712,0.07580846,0.6766491,0.39755788,7.4007835,2.5087583,0.58251184,0.20384306,0.49701548,7.1259904,0.51442033,0.99521846,0.08391436,0.9968188,0.649537,0.16704951,0.9999783,0.591336,3.11772,9.672622,9.486881,5.9242435,5.9765573,9.7367935,9.659553,0.42329767,0.348586,0.556744,0.97591203,0.66117585,0.6116697,0.99859494,6.659939
0,0,0,0.6903034,0.28756762,0.48295403,0.00027239372,0.5564156,0.26827738,0.19044709,1,True,False,False,True,False,True,2,1,False,120.0,0.843183,0.15245931,3.7653189,3.8426976,0.37131414,0.16128567,0.6324098,0.3719898,6.0508943,3.4192762,0.5223372,0.25060913,0.4972305,7.118384,0.51405996,0.84402716,0.99521846,0.08391436,0.9968188,0.649537,0.16704951,0.9999783,7.890669,3.11772,9.672622,9.486881,5.9242435,5.9765573,9.7367935,0.50019765,0.42329767,0.348586,0.556744,0.97591203,0.66117585,0.6116697,0.1985089
0,3,1,0.38142,5.945485,0.0050760168,0.6565067,0.7460232,0.044149,0.9984618,1,False,False,False,True,False,True,1,1,False,144.0,0.63858354,0.23560043,4.707907,3.9497452,0.5630355,0.40765595,0.6630342,0.33419782,6.0464554,3.4194088,0.5705209,0.3076785,0.4971018,7.1170807,0.5145982,0.6903034,0.84402716,0.99521846,0.08391436,0.9968188,0.649537,0.16704951,0.28756762,7.890669,3.11772,9.672622,9.486881,5.9242435,5.9765573,0.19044709,0.50019765,0.42329767,0.348586,0.556744,0.97591203,0.66117585,2.267727
2,2,0,0.09235808,4.5724187,0.91575235,2.0156406e-06,0.4646397,0.86718905,0.017279701,1,False,False,False,False,False,False,1,1,True,312.0,0.38802716,0.29902738,3.6018238,2.9511945,0.40206286,0.52370363,0.5834372,0.39817676,5.853338,3.4653265,0.43357342,0.31049636,0.4966526,7.1142564,0.5140462,0.38142,0.6903034,0.84402716,0.99521846,0.08391436,0.9968188,0.649537,5.945485,0.28756762,7.890669,3.11772,9.672622,9.486881,5.9242435,0.9984618,0.19044709,0.50019765,0.42329767,0.348586,0.556744,0.97591203,0.4222998
1,0,3,0.6578391,9.631649,0.24456275,0.009994644,0.95495653,0.5848262,0.76177675,0,False,True,False,False,False,False,1,1,True,96.0,0.37720573,0.28276405,6.7165174,2.6162608,0.59250605,0.5120244,0.53501153,0.3581211,5.8740187,3.490963,0.4628638,0.3329136,0.4968313,7.1170473,0.51432085,0.09235808,0.38142,0.6903034,0.84402716,0.99521846,0.08391436,0.9968188,4.5724187,5.945485,0.28756762,7.890669,3.11772,9.672622,9.486881,0.017279701,0.9984618,0.19044709,0.50019765,0.42329767,0.348586,0.556744,6.3360753
0,1,2,0.98031473,1.9067248,0.12226371,2.3076434e-06,0.7203592,0.2075274,0.4127147,1,False,False,False,True,False,True,1,1,False,-72.0,0.5768373,0.44948605,5.370264,3.9237776,0.39725703,0.37248915,0.6630687,0.32901877,4.764605,3.3119826,0.47202504,0.33011535,0.49736673,7.111277,0.5142083,0.6578391,0.09235808,0.38142,0.6903034,0.84402716,0.99521846,0.08391436,9.631649,4.5724187,5.945485,0.28756762,7.890669,3.11772,9.672622,0.76177675,0.017279701,0.9984618,0.19044709,0.50019765,0.42329767,0.348586,1.8691905
3,3,1,0.023336804,9.305926,0.33130148,0.9935699,0.23558745,0.95388716,0.53725725,1,False,False,False,True,False,True,2,1,False,-24.0,0.5538302,0.4868933,6.9481,4.3689957,0.57058287,0.17690118,0.52422845,0.36822033,5.6486344,3.6114676,0.48830497,0.33012182,0.49684235,7.113705,0.5142338,0.98031473,0.6578391,0.09235808,0.38142,0.6903034,0.84402716,0.99521846,1.9067248,9.631649,4.5724187,5.945485,0.28756762,7.890669,3.11772,0.4127147,0.76177675,0.017279701,0.9984618,0.19044709,0.50019765,0.42329767,0.21717058
2,1,2,0.9990488,1.9705428,0.98697907,0.7199458,0.83951545,0.5370734,0.59053546,1,False,False,True,True,False,True,2,1,False,-24.0,0.6675668,0.5579982,4.3943977,4.253628,0.5135025,0.09125938,0.54637444,0.3943914,4.802902,3.6912282,0.5012104,0.332422,0.49739727,7.108022,0.5143181,0.023336804,0.98031473,0.6578391,0.09235808,0.38142,0.6903034,0.84402716,9.305926,1.9067248,9.631649,4.5724187,5.945485,0.28756762,7.890669,0.53725725,0.4127147,0.76177675,0.017279701,0.9984618,0.19044709,0.50019765,1.9686685
0,0,2,0.6975566,1.204372,0.95021665,0.13122755,0.00039083057,0.5356105,0.2985982,1,False,False,True,True,False,True,1,1,False,-72.0,0.5733141,0.49958047,4.16028,4.472696,0.47546363,0.15546922,0.5474106,0.39484182,4.933874,3.5164397,0.5166605,0.31776124,0.4976182,7.1015058,0.51408005,0.9990488,0.023336804,0.98031473,0.6578391,0.09235808,0.38142,0.6903034,1.9705428,9.305926,1.9067248,9.631649,4.5724187,5.945485,0.28756762,0.59053546,0.53725725,0.4127147,0.76177675,0.017279701,0.9984618,0.19044709,0.8401177
0,2,3,0.95538425,6.0066333,0.6206785,0.0025044796,0.38372636,0.7960261,0.91694,1,False,True,False,True,False,True,1,1,False,192.0,0.8839966,0.16293108,3.060516,2.5800116,0.60202456,0.30933097,0.6294055,0.41376883,4.94261,3.5194461,0.5050146,0.29804224,0.4981229,7.100299,0.5145242,0.6975566,0.9990488,0.023336804,0.98031473,0.6578391,0.09235808,0.38142,1.204372,1.9705428,9.305926,1.9067248,9.631649,4.5724187,5.945485,0.2985982,0.59053546,0.53725725,0.4127147,0.76177675,0.017279701,0.9984618,5.738643
2,2,1,0.5338685,7.5466843,0.8086365,0.0076569864,0.69066554,0.980246,0.0547607,1,False,False,True,True,False,True,1,1,False,24.0,0.7289365,0.21250273,4.91923,3.3080306,0.42343295,0.44443905,0.6924784,0.34643131,5.3675046,3.6446176,0.510369,0.28798658,0.49816227,7.1007905,0.5140179,0.95538425,0.6975566,0.9990488,0.023336804,0.98031473,0.6578391,0.09235808,6.0066333,1.204372,1.9705428,9.305926,1.9067248,9.631649,4.5724187,0.91694,0.2985982,0.59053546,0.53725725,0.4127147,0.76177675,0.017279701,4.028937
3,2,3,0.33510333,2.2284079,0.14927357,0.30632544,0.9852282,0.97347087,0.993497,1,False,False,False,False,False,False,1,1,True,240.0,0.6081187,0.31673637,5.2605753,2.7365067,0.6550659,0.52128685,0.6463733,0.37231824,4.309899,3.2542462,0.5434719,0.33170113,0.4979829,7.0954304,0.5145453,0.5338685,0.95538425,0.6975566,0.9990488,0.023336804,0.98031473,0.6578391,7.5466843,6.0066333,1.204372,1.9705428,9.305926,1.9067248,9.631649,0.0547607,0.91694,0.2985982,0.59053546,0.53725725,0.4127147,0.76177675,0.74674684
1,2,2,0.84427506,9.090034,0.030811617,0.039633065,0.7948251,0.49855936,0.056160614,1,True,False,False,True,False,True,2,1,False,264.0,0.5710823,0.25661764,6.288375,3.5997198,0.36813945,0.541576,0.62693906,0.35513604,5.336086,3.4938931,0.49253562,0.37911457,0.49836344,7.097622,0.5140416,0.33510333,0.5338685,0.95538425,0.6975566,0.9990488,0.023336804,0.98031473,2.2284079,7.5466843,6.0066333,1.204372,1.9705428,9.305926,1.9067248,0.993497,0.0547607,0.91694,0.2985982,0.59053546,0.53725725,0.4127147,7.674488
0,3,1,0.027341224,8.254741,0.03539053,0.97798544,0.03477385,0.9984128,0.0014657141,1,True,False,False,False,False,False,1,1,True,120.0,0.40223986,0.41258416,6.524394,3.7438016,0.35037446,0.5576315,0.62751114,0.3540031,5.1859164,3.3127227,0.41599396,0.42041773,0.4978464,7.098892,0.513479,0.84427506,0.33510333,0.5338685,0.95538425,0.6975566,0.9990488,0.023336804,9.090034,2.2284079,7.5466843,6.0066333,1.204372,1.9705428,9.305926,0.056160614,0.993497,0.0547607,0.91694,0.2985982,0.59053546,0.53725725,0.22569472
1,2,0,0.59446853,9.999999,0.7486308,0.13493986,0.0691398,0.15778033,0.93121785,1,False,False,True,True,False,True,1,1,False,0.0,0.48869494,0.4186123,9.114924,0.8728955,0.32961473,0.5217208,0.56971395,0.3140003,6.3329816,3.4027257,0.46466288,0.46168473,0.49795234,7.102073,0.513937,0.027341224,0.84427506,0.33510333,0.5338685,0.95538425,0.6975566,0.9990488,8.254741,9.090034,2.2284079,7.5466843,6.0066333,1.204372,1.9705428,0.0014657141,0.056160614,0.993497,0.0547607,0.91694,0.2985982,0.59053546,5.944685
2,2,1,0.13552459,9.579709,0.8810629,0.40809572,0.8380909,0.9945464,0.0021786299,1,False,False,True,False,False,False,1,1,True,-48.0,0.2524448,0.30109984,9.27815,0.9108706,0.31162074,0.53658694,0.48942363,0.34607998,7.529458,2.698424,0.4223172,0.49204993,0.49755538,7.104787,0.5133765,0.59446853,0.027341224,0.84427506,0.33510333,0.5338685,0.95538425,0.6975566,9.999999,8.254741,9.090034,2.2284079,7.5466843,6.0066333,1.204372,0.93121785,0.0014657141,0.056160614,0.993497,0.0547607,0.91694,0.2985982,1.2982861
3,2,1,0.24329488,3.3710546,0.12469806,1.2068575e-05,0.020037437,0.5384757,0.69928753,1,False,True,False,False,False,False,1,1,True,168.0,0.32442933,0.23998854,7.6502542,3.711849,0.544228,0.48354015,0.3876966,0.28567153,7.152947,3.1002676,0.39122403,0.4615142,0.49727717,7.100702,0.5135799,0.13552459,0.59446853,0.027341224,0.84427506,0.33510333,0.5338685,0.95538425,9.579709,9.999999,8.254741,9.090034,2.2284079,7.5466843,6.0066333,0.0021786299,0.93121785,0.0014657141,0.056160614,0.993497,0.0547607,0.91694,0.8201603
3,3,2,0.5228177,9.999082,0.7409259,0.028127126,0.99676305,0.34506202,0.09861032,0,False,False,False,True,False,True,1,1,False,240.0,0.3005457,0.19989303,7.649948,3.7115586,0.26669216,0.37772852,0.3861179,0.2847582,7.503289,3.2852254,0.39748824,0.45645604,0.4973051,7.1038694,0.5131264,0.24329488,0.13552459,0.59446853,0.027341224,0.84427506,0.33510333,0.5338685,3.3710546,9.579709,9.999999,8.254741,9.090034,2.2284079,7.5466843,0.69928753,0.0021786299,0.93121785,0.0014657141,0.056160614,0.993497,0.0547607,5.2276964
0,2,0,0.094122864,9.505608,0.7314268,0.0018462645,0.8389833,0.64956003,0.016308295,1,True,False,False,True,False,True,2,1,False,216.0,0.28674513,0.21762525,7.625248,3.6924925,0.27140206,0.37283763,0.3516921,0.30574664,8.54289,2.358522,0.25788987,0.38810876,0.49686494,7.1064916,0.512584,0.5228177,0.24329488,0.13552459,0.59446853,0.027341224,0.84427506,0.33510333,9.999082,3.3710546,9.579709,9.999999,8.254741,9.090034,2.2284079,0.09861032,0.69928753,0.0021786299,0.93121785,0.0014657141,0.056160614,0.993497,0.894695
2,0,2,0.61475223,3.0178814,0.0003220023,0.012549345,0.9472909,0.99807113,0.8621734,1,True,False,False,False,False,False,1,1,True,24.0,0.41056424,0.2778747,7.5075235,3.895965,0.32569733,0.46642077,0.31890315,0.25163564,7.6754394,3.1180873,0.37303454,0.4350146,0.49699348,7.1020327,0.5129652,0.094122864,0.5228177,0.24329488,0.13552459,0.59446853,0.027341224,0.84427506,9.505608,9.999082,3.3710546,9.579709,9.999999,8.254741,9.090034,0.016308295,0.09861032,0.69928753,0.0021786299,0.93121785,0.0014657141,0.056160614,1.8552494
2,2,2,0.2052398,9.462942,0.0015277838,0.5509151,0.9947551,0.1535896,0.70865804,1,False,False,False,True,False,True,1,1,False,-120.0,0.30470496,0.2741965,7.32881,3.733435,0.5290466,0.45062974,0.34431723,0.22483802,7.848039,3.1881514,0.47406203,0.4160449,0.49667567,7.1046047,0.5131784,0.61475223,0.094122864,0.5228177,0.24329488,0.13552459,0.59446853,0.027341224,3.0178814,9.505608,9.999082,3.3710546,9.579709,9.999999,8.254741,0.8621734,0.016308295,0.09861032,0.69928753,0.0021786299,0.93121785,0.0014657141,1.9421724
0,3,2,0.02642391,8.755521,0.8034015,0.36091954,0.5420549,0.8220726,0.03497444,1,False,False,True,True,False,True,2,1,False,96.0,0.28213865,0.3016084,7.078781,3.534585,0.5352686,0.44001415,0.26316798,0.22199734,7.6702566,3.0810494,0.34602723,0.38893363,0.496164,7.106401,0.51265806,0.2052398,0.61475223,0.094122864,0.5228177,0.24329488,0.13552459,0.59446853,9.462942,3.0178814,9.505608,9.999082,3.3710546,9.579709,9.999999,0.70865804,0.8621734,0.016308295,0.09861032,0.69928753,0.0021786299,0.93121785,0.23135509
0,2,1,0.11202979,1.874113,0.56733054,0.002187985,0.86958855,0.038149774,0.60721266,1,True,False,False,False,False,False,1,1,True,312.0,0.1145645,0.08943489,6.697525,4.1921463,0.4502817,0.36322567,0.25981158,0.22441329,6.5694575,3.6153412,0.43246067,0.36635754,0.49574643,7.1007137,0.5127608,0.02642391,0.2052398,0.61475223,0.094122864,0.5228177,0.24329488,0.13552459,8.755521,9.462942,3.0178814,9.505608,9.999082,3.3710546,9.579709,0.03497444,0.70865804,0.8621734,0.016308295,0.09861032,0.69928753,0.0021786299,0.20995648
0,2,0,0.44581327,7.442574,0.0130265355,1.7554092e-07,0.14108446,0.22177579,0.7971198,0,True,False,False,False,False,False,1,1,True,-96.0,0.19475566,0.22159544,6.0240693,3.6534312,0.47976896,0.39673394,0.28874278,0.23474549,7.151103,3.3313794,0.4464367,0.37985072,0.49569222,7.101085,0.51306957,0.11202979,0.02642391,0.2052398,0.61475223,0.094122864,0.5228177,0.24329488,1.874113,8.755521,9.462942,3.0178814,9.505608,9.999082,3.3710546,0.60721266,0.03497444,0.70865804,0.8621734,0.016308295,0.09861032,0.69928753,3.3179982
1,1,2,0.96181446,7.059931,0.065294415,0.14691235,0.1557831,0.31397143,0.97807354,1,False,False,False,False,False,False,1,1,True,240.0,0.5065525,0.42813602,5.4588723,3.1103826,0.79413533,0.18544847,0.3514566,0.3418908,6.731224,3.0890067,0.5720743,0.39091352,0.4961978,7.1010404,0.51357394,0.44581327,0.11202979,0.02642391,0.2052398,0.61475223,0.094122864,0.5228177,7.442574,1.874113,8.755521,9.462942,3.0178814,9.505608,9.999082,0.7971198,0.60721266,0.03497444,0.70865804,0.8621734,0.016308295,0.09861032,6.7903438
3,2,3,0.63659686,8.69169,0.003978475,0.057152186,0.6387983,0.9735946,0.07301372,1,True,False,False,True,False,True,2,1,False,120.0,0.6814082,0.26090297,7.7313986,0.853361,0.616069,0.47892365,0.4289529,0.33525625,6.61495,2.980586,0.5801751,0.3778462,0.4963499,7.1027637,0.51309663,0.96181446,0.44581327,0.11202979,0.02642391,0.2052398,0.61475223,0.094122864,7.059931,7.442574,1.874113,8.755521,9.462942,3.0178814,9.505608,0.97807354,0.7971198,0.60721266,0.03497444,0.70865804,0.8621734,0.016308295,5.5331035
1,0,3,0.4980786,7.3559504,0.99889874,0.012899475,0.76183134,0.85906655,0.7271175,1,True,False,False,True,False,True,1,1,False,288.0,0.69883,0.23804928,7.702524,0.86933607,0.59273493,0.46725512,0.41228524,0.327285,7.2346745,2.5240552,0.5608814,0.36425033,0.49635178,7.103038,0.51332825,0.63659686,0.96181446,0.44581327,0.11202979,0.02642391,0.2052398,0.61475223,8.69169,7.059931,7.442574,1.874113,8.755521,9.462942,3.0178814,0.07301372,0.97807354,0.7971198,0.60721266,0.03497444,0.70865804,0.8621734,3.6638417
2,0,3,0.7064585,3.6426718,0.56796616,0.34700474,0.041939415,0.9346753,0.96959454,1,False,False,False,True,False,True,2,1,False,48.0,0.61371136,0.10605828,6.563438,2.6161432,0.5899086,0.4637715,0.4838879,0.32926038,6.4032073,2.6243436,0.598158,0.39402866,0.4965789,7.0992966,0.5138215,0.4980786,0.63659686,0.96181446,0.44581327,0.11202979,0.02642391,0.2052398,7.3559504,8.69169,7.059931,7.442574,1.874113,8.755521,9.462942,0.7271175,0.07301372,0.97807354,0.7971198,0.60721266,0.03497444,0.70865804,2.5733964
3,1,2,0.31204528,4.646001,0.6011805,0.23350738,0.06923888,0.31075212,0.28040984,1,False,True,False,True,False,True,1,1,False,48.0,0.5055275,0.19731212,5.2148743,1.920891,0.65904063,0.3495994,0.524691,0.27660945,5.816133,2.4652545,0.6332202,0.34320405,0.49637964,7.0966473,0.5135694,0.7064585,0.4980786,0.63659686,0.96181446,0.44581327,0.11202979,0.02642391,3.6426718,7.3559504,8.69169,7.059931,7.442574,1.874113,8.755521,0.96959454,0.7271175,0.07301372,0.97807354,0.7971198,0.60721266,0.03497444,1.4497627
3,1,3,0.32581657,9.996518,0.9965937,0.00033542613,0.032954216,0.40239584,0.21510816,1,False,False,True,True,False,True,2,1,False,312.0,0.4481068,0.2238451,6.0950637,3.415798,0.48837084,0.418029,0.5552319,0.23159203,6.9764767,2.1975818,0.5772053,0.37835428,0.49619564,7.099776,0.5132475,0.31204528,0.7064585,0.4980786,0.63659686,0.96181446,0.44581327,0.11202979,4.646001,3.6426718,7.3559504,8.69169,7.059931,7.442574,1.874113,0.28040984,0.96959454,0.7271175,0.07301372,0.97807354,0.7971198,0.60721266,3.2570312
1,0,3,0.38137487,9.736568,0.42881307,0.01270444,0.31175503,0.99999803,0.1685327,1,False,False,True,True,False,True,1,1,False,216.0,0.33974555,0.036703687,8.126363,3.0168824,0.22135024,0.05619916,0.54602647,0.23786196,7.30419,2.436708,0.48740715,0.39181557,0.4960719,7.102617,0.512876,0.32581657,0.31204528,0.7064585,0.4980786,0.63659686,0.96181446,0.44581327,9.996518,4.646001,3.6426718,7.3559504,8.69169,7.059931,7.442574,0.21510816,0.28040984,0.96959454,0.7271175,0.07301372,0.97807354,0.7971198,3.7132823
0,3,3,0.00747251,1.56384,0.9427378,0.025922451,0.9858262,0.8013305,0.97270465,1,False,False,False,True,False,True,2,1,False,24.0,0.23822132,0.20175588,7.098975,4.7953296,0.45211518,0.45144477,0.4096919,0.23328121,6.5190344,3.271135,0.48664016,0.39069867,0.49554595,7.096655,0.513371,0.38137487,0.32581657,0.31204528,0.7064585,0.4980786,0.63659686,0.96181446,9.736568,9.996518,4.646001,3.6426718,7.3559504,8.69169,7.059931,0.1685327,0.21510816,0.28040984,0.96959454,0.7271175,0.07301372,0.97807354,0.01168581
2,1,0,0.9996292,4.200496,0.05209162,0.3568025,0.9892342,0.63440895,0.99597466,1,False,False,False,False,False,False,1,1,True,-96.0,0.4628255,0.50106823,5.1669683,4.1712017,0.712404,0.47115004,0.46155366,0.31734142,5.877435,3.2139173,0.6184917,0.3835174,0.496088,7.0935407,0.5138899,0.00747251,0.38137487,0.32581657,0.31204528,0.7064585,0.4980786,0.63659686,1.56384,9.736568,9.996518,4.646001,3.6426718,7.3559504,8.69169,0.97270465,0.1685327,0.21510816,0.28040984,0.96959454,0.7271175,0.07301372,4.1989384
1,1,1,0.9833714,4.1612997,0.44820455,0.6918655,0.86266094,0.03802483,0.74972504,1,False,False,True,True,False,True,1,1,False,24.0,0.663491,0.5681869,3.3085454,1.5110862,0.9061348,0.1359536,0.53088117,0.37451056,5.4210563,3.1957452,0.6217214,0.38467807,0.4966114,7.090391,0.5141432,0.9996292,0.00747251,0.38137487,0.32581657,0.31204528,0.7064585,0.4980786,4.200496,1.56384,9.736568,9.996518,4.646001,3.6426718,7.3559504,0.99597466,0.97270465,0.1685327,0.21510816,0.28040984,0.96959454,0.7271175,4.092103
0,0,2,0.61163914,9.999964,0.052050557,7.93976e-12,0.34465998,0.87606055,0.71323806,1,False,False,True,True,False,True,1,1,False,336.0,0.8648799,0.21946353,6.1205864,3.3596964,0.81964594,0.15379107,0.5173356,0.3687725,6.329241,3.4953985,0.58509904,0.35726613,0.4967348,7.093513,0.51435685,0.9833714,0.9996292,0.00747251,0.38137487,0.32581657,0.31204528,0.7064585,4.1612997,4.200496,1.56384,9.736568,9.996518,4.646001,3.6426718,0.74972504,0.99597466,0.97270465,0.1685327,0.21510816,0.28040984,0.96959454,6.1163692
